player_api_id,overall_rating,potential,finishing,dribbling,short_passing,shot_power,sprint_speed,stamina,strength,vision,player_name
95597,71.0,71.63157894736842,18.157894736842106,18.789473684210527,26.0,27.0,52.0,37.63157894736842,75.0,34.78947368421053,Bertrand Laquait
95609,61.0,65.08333333333333,35.0,46.833333333333336,54.583333333333336,63.5,67.75,72.08333333333333,68.25,55.833333333333336,Tshilola Tshinyama Tiko
95614,65.36,68.32,42.8,60.68,65.24,58.12,64.28,68.84,59.36,61.56,Gertjan De Mets
95615,65.44444444444444,69.0,62.851851851851855,64.37037037037037,61.22222222222222,58.44444444444444,75.96296296296296,75.03703703703704,58.148148148148145,64.81481481481481,Brecht Capon
95681,65.0,67.33333333333333,37.833333333333336,51.0,57.0,48.0,58.0,74.0,81.0,51.0,Almeida Anderson do Oliveira
95793,60.61538461538461,63.76923076923077,63.61538461538461,59.38461538461539,53.15384615384615,65.38461538461539,62.76923076923077,62.53846153846154,70.92307692307692,43.15384615384615,Brian Graham
95904,65.23809523809524,67.04761904761905,39.19047619047619,52.523809523809526,61.19047619047619,68.28571428571429,60.76190476190476,65.66666666666667,73.14285714285714,50.523809523809526,Nikola Petkovic
95955,75.91666666666667,81.20833333333333,69.75,77.08333333333333,75.70833333333333,72.125,78.20833333333333,80.79166666666667,67.125,72.58333333333333,Andre Ayew
95977,60.0,62.0,22.0,22.0,22.0,22.0,31.0,37.0,47.0,,Damien Rascle
96209,64.94444444444444,67.0,70.83333333333333,64.61111111111111,60.72222222222222,66.66666666666667,59.388888888888886,46.72222222222222,70.55555555555556,64.27777777777777,Sinan Kaloglu
96395,52.77777777777778,63.77777777777778,44.888888888888886,48.22222222222222,60.888888888888886,50.666666666666664,62.666666666666664,60.77777777777778,66.88888888888889,57.55555555555556,Matt Thornhill
96398,80.4,85.74285714285715,70.91428571428571,81.34285714285714,85.8,78.34285714285714,73.08571428571429,74.85714285714286,60.34285714285714,85.71428571428571,Miralem Pjanic
96456,66.74074074074075,71.85185185185185,50.666666666666664,67.51851851851852,64.18518518518519,62.888888888888886,81.66666666666667,63.77777777777778,54.51851851851852,67.88888888888889,Elliott Bennett
96465,61.0,68.0,60.0,44.0,51.0,69.0,65.0,69.0,73.0,,Kevin Vink
96481,76.0,77.58333333333333,79.45833333333333,72.04166666666667,69.0,80.08333333333333,68.5,68.79166666666667,77.54166666666667,66.41666666666667,Marcelo Moreno
96509,70.07142857142857,73.5,69.71428571428571,61.642857142857146,55.07142857142857,74.28571428571429,65.71428571428571,66.64285714285714,78.21428571428571,69.07142857142857,Joaquin Larrivey
96532,62.72727272727273,65.5909090909091,45.90909090909091,57.36363636363637,61.63636363636363,58.27272727272727,70.31818181818181,79.45454545454545,67.81818181818181,51.77272727272727,Marcello Gazzola
96534,71.0,73.41176470588235,68.29411764705883,80.0,70.94117647058823,74.3529411764706,70.47058823529412,59.94117647058823,72.76470588235294,68.82352941176471,Jorge Martinez
96539,69.33333333333333,76.0,18.0,60.333333333333336,67.0,59.0,64.33333333333333,64.0,70.33333333333333,58.0,Tomoaki Makino
96540,77.39583333333333,82.04166666666667,73.16666666666667,85.5,80.29166666666667,65.9375,87.52083333333333,72.64583333333333,39.791666666666664,82.0,Sebastian Giovinco
96598,67.08333333333333,73.41666666666667,67.58333333333333,63.5,62.125,73.125,74.33333333333333,71.91666666666667,75.375,54.666666666666664,Dominique Malonga
96613,79.38095238095238,82.52380952380952,17.428571428571427,17.714285714285715,33.714285714285715,29.428571428571427,57.23809523809524,49.714285714285715,65.76190476190476,44.19047619047619,Diego Alves
96615,67.11111111111111,72.0,69.55555555555556,63.0,59.111111111111114,70.66666666666667,64.33333333333333,61.0,74.33333333333333,54.111111111111114,Dady
96616,79.31914893617021,83.31914893617021,40.42553191489362,63.1063829787234,67.7872340425532,72.02127659574468,81.85106382978724,75.93617021276596,75.25531914893617,58.06382978723404,Martin Caceres
96617,66.4,68.13333333333334,45.733333333333334,53.86666666666667,60.733333333333334,74.0,73.06666666666666,72.33333333333333,65.93333333333334,60.46666666666667,Koikili Campo
96618,66.1304347826087,71.26086956521739,17.304347826086957,19.130434782608695,19.47826086956522,21.608695652173914,46.82608695652174,38.130434782608695,71.78260869565217,22.08695652173913,Raul Fernandez
96619,77.38461538461539,80.88461538461539,73.61538461538461,78.42307692307692,76.73076923076923,74.6923076923077,81.73076923076923,76.26923076923077,59.84615384615385,74.92307692307692,Markel Susaeta
96620,63.888888888888886,65.66666666666667,59.148148148148145,62.03703703703704,58.77777777777778,69.51851851851852,67.55555555555556,56.333333333333336,72.22222222222223,55.48148148148148,Ion Velez
96623,76.82608695652173,80.65217391304348,18.043478260869566,18.47826086956522,27.217391304347824,33.30434782608695,52.26086956521739,46.69565217391305,68.78260869565217,28.782608695652176,Sergio Asenjo
96627,65.85714285714286,71.71428571428571,63.5,72.5,57.07142857142857,57.07142857142857,76.35714285714286,68.07142857142857,56.857142857142854,60.214285714285715,Kike Lopez
96643,78.5,84.5,75.32352941176471,85.26470588235294,79.61764705882354,73.1470588235294,81.47058823529412,67.88235294117646,44.529411764705884,78.0,Bojan Krkic
96645,67.9090909090909,75.63636363636364,34.36363636363637,46.81818181818182,56.59090909090909,61.27272727272727,68.31818181818181,67.45454545454545,69.77272727272727,42.40909090909091,Jonathan Rossini
96646,67.36,72.56,26.96,40.4,50.08,51.36,62.68,65.0,72.6,38.6,Massimo Volta
96651,67.14285714285714,71.23809523809524,19.095238095238095,18.666666666666668,22.095238095238095,21.476190476190474,47.76190476190476,43.76190476190476,52.80952380952381,37.142857142857146,Manu Fernandez
96652,76.16,77.64,81.08,79.04,64.92,74.4,79.16,68.76,58.64,67.92,Ruben Castro
96836,71.29629629629629,72.51851851851852,17.77777777777778,19.444444444444443,22.074074074074073,35.407407407407405,31.0,34.666666666666664,67.0,24.48148148148148,Ricardo
96837,65.42857142857143,66.85714285714286,40.0,34.0,52.285714285714285,71.14285714285714,62.0,67.57142857142857,80.28571428571429,58.0,Orlando
96838,72.6,75.6,71.0,75.36666666666666,71.1,74.73333333333333,78.7,77.33333333333333,69.66666666666667,64.86666666666666,Lica
96839,64.85714285714286,67.71428571428571,42.0,59.857142857142854,67.57142857142857,60.42857142857143,70.71428571428571,80.28571428571429,58.714285714285715,73.42857142857143,Cris Santos
96840,63.0,64.0,57.18181818181818,64.9090909090909,64.9090909090909,64.9090909090909,67.9090909090909,66.9090909090909,68.18181818181819,66.63636363636364,William Tiero
96844,62.285714285714285,64.0,22.714285714285715,24.285714285714285,20.142857142857142,32.714285714285715,39.0,25.0,62.0,28.142857142857142,Filipe Mendes
96846,58.5,62.0,48.0,52.0,59.0,59.0,70.5,71.0,70.0,,Vitor Moreno
96848,64.75,66.9375,43.375,59.875,63.4375,53.75,74.6875,75.25,65.125,61.875,Helder Cabral
96852,67.3,71.6,61.0,63.6,72.2,69.9,66.9,70.1,68.0,67.7,Tiago Filipe Gomes
96854,64.0,64.0,54.0,68.0,59.0,71.0,69.0,83.0,67.0,52.0,Pedro Pereira
96914,67.45454545454545,69.0,60.0,73.0,70.0,67.0,73.0,68.0,63.0,67.0,Rafael Bastos
96937,72.57142857142857,78.85714285714286,25.714285714285715,41.666666666666664,63.333333333333336,55.904761904761905,67.0952380952381,66.57142857142857,74.14285714285714,60.142857142857146,Miguel Vitor
96957,61.0,69.85714285714286,10.0,10.0,31.0,33.0,33.142857142857146,38.714285714285715,58.0,33.57142857142857,Ricardo Ferreira
96965,66.375,70.875,58.125,65.875,62.0,69.25,77.125,67.375,61.625,52.875,Silva Laionel
96968,69.68181818181819,75.13636363636364,32.5,40.63636363636363,57.40909090909091,65.63636363636364,56.40909090909091,67.31818181818181,83.45454545454545,53.90909090909091,Andre Pinto
97038,68.42857142857143,75.42857142857143,47.42857142857143,56.142857142857146,69.42857142857143,66.28571428571429,66.14285714285714,71.0,75.71428571428571,65.0,Nikola Pokrivac
97194,65.75862068965517,74.58620689655173,63.793103448275865,68.82758620689656,69.65517241379311,64.44827586206897,67.37931034482759,68.93103448275862,70.48275862068965,66.17241379310344,John Fleck
97195,69.73529411764706,71.1470588235294,71.26470588235294,64.82352941176471,65.6470588235294,72.91176470588235,67.6470588235294,66.55882352941177,77.41176470588235,58.794117647058826,Pablo Mariano Granoche
97226,66.3,71.2,60.9,68.3,59.7,62.1,81.2,66.5,39.7,52.8,Juan Quero
97234,65.0,74.0,67.33333333333333,66.66666666666667,56.0,65.83333333333333,67.5,64.33333333333333,69.66666666666667,50.833333333333336,Ivan Bolado
97236,69.68,72.6,45.84,66.88,76.52,63.56,65.48,66.0,59.76,71.08,Marc Crosas
97257,62.875,66.875,55.125,64.75,59.5,54.0,70.75,70.625,61.875,61.875,Joseba Del Olmo
97319,70.17857142857143,71.85714285714286,66.28571428571429,68.78571428571429,70.92857142857143,80.57142857142857,70.42857142857143,65.89285714285714,58.214285714285715,67.35714285714286,Manuel Arana
97323,68.3076923076923,75.58974358974359,66.05128205128206,67.53846153846153,67.02564102564102,76.02564102564102,77.48717948717949,77.64102564102564,64.38461538461539,70.92307692307692,Jo Inge Berget
97326,65.61904761904762,69.19047619047619,36.857142857142854,68.23809523809524,65.38095238095238,57.04761904761905,67.19047619047619,72.61904761904762,76.57142857142857,62.095238095238095,Ney Santos
97331,63.166666666666664,64.0,70.5,57.0,49.833333333333336,72.5,59.5,57.5,74.5,58.0,Edder Farias
97334,67.3,72.3,62.1,72.0,61.8,59.4,77.0,59.2,54.2,68.8,Luis Moran
97359,67.0,68.0,33.142857142857146,31.0,56.0,52.857142857142854,70.28571428571429,65.71428571428571,73.0,38.0,Ante Puljic
97363,74.25,75.0,16.833333333333332,15.333333333333334,21.333333333333332,33.0,38.0,32.666666666666664,73.0,42.0,Nilson
97365,61.5,65.16666666666667,18.666666666666668,19.333333333333332,31.0,42.0,23.0,40.0,72.0,35.0,Serginho
97368,64.0,67.33333333333333,64.0,66.0,49.0,68.0,65.0,57.0,62.0,,Jusuf Dajic
97463,68.33333333333333,69.0,61.0,66.0,63.0,65.0,69.0,66.0,66.0,,Paulinho
97470,69.29032258064517,70.48387096774194,66.58064516129032,65.19354838709677,70.41935483870968,78.2258064516129,56.45161290322581,83.90322580645162,77.83870967741936,69.6774193548387,Lex Immers
97484,67.53571428571429,68.57142857142857,47.035714285714285,51.892857142857146,64.03571428571429,69.39285714285714,59.714285714285715,62.642857142857146,76.32142857142857,58.0,Joao Moreno
97486,70.85,72.9,40.6,49.0,62.55,54.25,67.4,66.0,75.55,49.0,Henrique Sereno
97487,70.4,74.15,68.75,72.6,66.7,73.1,77.75,58.8,65.3,64.4,Davide Lanzafame
97488,67.71428571428571,71.14285714285714,59.714285714285715,68.14285714285714,67.14285714285714,72.71428571428571,72.85714285714286,76.57142857142857,69.85714285714286,67.0,Yves Hadley Desmarets
